Air;(unspecified);Ether, ethyl 1,1,2,2-tetrafluoroethyl-, HFE-374pc2;000512-51-6;134;kg
Air;(unspecified);Ether, nonafluorobutane ethyl-, HFE569sf2 (HFE-7200);163702-05-4;12.2;kg
Air;(unspecified);Ether, pentafluoromethyl-, HFE-125;003822-68-2;2460;kg
Air;(unspecified);Ethyl 2,2,2-trifluoroacetate;383-63-1;0.353;kg
Air;(unspecified);Fluoro(fluromethoxy)methane;462-51-1;28.1;kg
Air;(unspecified);Fluoro(methoxy)methane;460-22-0;2.65;kg
Air;(unspecified);Fluoroxene;000406-90-6;0;kg
Air;(unspecified);Halon-2301;421-06-7;37.1;kg
Air;(unspecified);Halothane;000151-67-7;8.83;kg
Air;(unspecified);HCFC-122;354-21-2;12.7;kg
Air;(unspecified);HCFC-122a;354-15-4;55.1;kg
Air;(unspecified);HCFC-123a;354-23-4;78.9;kg
Air;(unspecified);HCFC-132c;1842-05-3;72.2;kg
Air;(unspecified);Hexane, perfluoro-;000355-42-0;1550;kg
Air;(unspecified);HFC-1132a;75-38-7;0;kg
Air;(unspecified);HFC-1141;75-02-05;0;kg
Air;(unspecified);HFC-1234yf;754-12-1;0;kg
Air;(unspecified);HFC-1243zf;677-21-4;0;kg
Air;(unspecified);HFC-1345zfc;374-27-6;0;kg
Air;(unspecified);HFC-227ca;2252-84-8;543;kg
Air;(unspecified);HFC-245cb;1814-88-6;936;kg
Air;(unspecified);HFC-245ea;24270-66-4;50.3;kg
Air;(unspecified);HFC-245eb;431-31-2;62.2;kg
Air;(unspecified);HFC-263fb;421-07-8;16.2;kg
Air;(unspecified);HFC-272ca;420-45-1;30.9;kg
Air;(unspecified);HFC-329p;375-17-7;484;kg
Air;(unspecified);HFE-216;1187-93-5;0;kg
Air;(unspecified);HFE-227EA;002356-62-9;1300;kg
Air;(unspecified);HFE-235ca2 (enflurane);;124;kg
Air;(unspecified);HFE-236ca;32778-11-3;881;kg
Air;(unspecified);HFE-236ca12 (HG-10);078522-47-1;1110;kg
Air;(unspecified);HFE-254cb1;425-88-7;64.5;kg
Air;(unspecified);HFE-263fb2;000460-43-5;0.353;kg
Air;(unspecified);HFE-263m1;690-22-2;6.36;kg
Air;(unspecified);HFE-329mcc2;067490-36-2;635;kg
Air;(unspecified);HFE-329me3;428454-68-6;926;kg
Air;(unspecified);HFE-338mcf2;156053-88-2;197;kg
Air;(unspecified);HFE-338mmz1;26103-08-2;544;kg
Air;(unspecified);HFE-338pcc13 (HG-01);188690-78-0;612;kg
Air;(unspecified);HFE-347mmy1;22052-84-2;77.7;kg
Air;(unspecified);HFE-356mff2;333-36-8;3.53;kg
Air;(unspecified);HFE-356mmz1;13171-18-1;3;kg
Air;(unspecified);HFE-365mcf2;22052-81-9;12.5;kg
Air;(unspecified);HFE-43-10pccc124 (H-Galden1040x);;592;kg
Air;(unspecified);HG'01;73287-23-7;47.5;kg
Air;(unspecified);HG'02;485399-46-0;50.7;kg
Air;(unspecified);HG'03;485399-48-2;47.3;kg
Air;(unspecified);HG-02;;574;kg
Air;(unspecified);HG-03;;600;kg
Air;(unspecified);HG-20;249932-25-0;1100;kg
Air;(unspecified);HG-21;249932-26-1;817;kg
Air;(unspecified);HG-30;188690-77-9;1510;kg
Air;(unspecified);Methane, biogenic;000074-82-8;6;kg
Air;(unspecified);Methane, bromo-, Halon 1001;000074-83-9;0.53;kg
Air;(unspecified);Methane, bromochlorodifluoro-, Halon 1211;000353-59-3;366;kg
Air;(unspecified);Methane, bromodifluoro-, Halon 1201;001511-62-2;80.2;kg
Air;(unspecified);Methane, bromotrifluoro-, Halon 1301;000075-63-8;1260;kg
Air;(unspecified);Methane, chlorodifluoro-, HCFC-22;000075-45-6;372;kg
Air;(unspecified);Methane, chlorotrifluoro-, CFC-13;000075-72-9;2730;kg
Air;(unspecified);Methane, dibromo-;000074-95-3;0.177;kg
Air;(unspecified);Methane, dibromodifluoro-, Halon 1202;000075-61-6;49.4;kg
Air;(unspecified);Methane, dichloro-, HCC-30;000075-09-2;1.94;kg
Air;(unspecified);Methane, dichlorodifluoro-, CFC-12;000075-71-8;2040;kg
Air;(unspecified);Methane, dichlorofluoro-, HCFC-21;000075-43-4;31.6;kg
Air;(unspecified);Methane, difluoro-, HFC-32;000075-10-5;144;kg
Air;(unspecified);Methane, fluoro-, HFC-41;000593-53-3;24.9;kg
Air;(unspecified);Methane, fossil;000074-82-8;6.36;kg
Air;(unspecified);Methane, monochloro-, R-40;000074-87-3;2.65;kg
Air;(unspecified);Methane, tetrachloro-, CFC-10;000056-23-5;357;kg
Air;(unspecified);Methane, tetrafluoro-, CFC-14;000075-73-0;1300;kg
Air;(unspecified);Methane, trichlorofluoro-, CFC-11;000075-69-4;945;kg
Air;(unspecified);Methane, trifluoro-, HFC-23;000075-46-7;2450;kg
Air;(unspecified);Methyl 2,2-difluoroacetate;433-53-4;0.706;kg
Air;(unspecified);Methyl 2,2,2-trifluoroacetate;431-47-0;11.3;kg
Air;(unspecified);Methyl carbonofluoridate;1538-06-3;20.5;kg
Air;(unspecified);n-HFE-7200;163702-05-4;14;kg
Air;(unspecified);Nitrogen fluoride;007783-54-2;3160;kg
Air;(unspecified);Pentane, 2,3-dihydroperfluoro-, HFC-4310mee;138495-42-8;345;kg
Air;(unspecified);Pentane, perfluoro-;000678-26-2;1670;kg
Air;(unspecified);Perfluoro-2-methyl-3-pentanone;756-13-8;0;kg
Air;(unspecified);Perfluorobut-1-ene;000357-26-6;0;kg
Air;(unspecified);Perfluorobut-2-ene;000360-89-4;0.353;kg
Air;(unspecified);Perfluorobuta-1,3-diene;000685-63-2;0;kg
Air;(unspecified);Perfluorobutyl acetate;209597-28-4;0.353;kg
Air;(unspecified);Perfluorobutylformate;197218-56-7;83.9;kg
Air;(unspecified);Perfluorocyclopentene;000559-40-0;0.353;kg
Air;(unspecified);Perfluorodecalin;306-94-5;1230;kg
Air;(unspecified);Perfluorodecalin (cis);60433-11-6;1420;kg
Air;(unspecified);Perfluoroethyl acetate;343269-97-6;0.53;kg
Air;(unspecified);Perfluoroethylformate;313064-40-3;124;kg
Air;(unspecified);Perfluoropropyl acetate;1344118-10-;0.353;kg
Air;(unspecified);Perfluoropropylformate;271257-42-2;80.5;kg
Air;(unspecified);PFC-1114;116-14-3;0;kg
Air;(unspecified);PFC-1216;116-15-4;0;kg
Air;(unspecified);PFC-61-16;335-57-9;1530;kg
Air;(unspecified);PFC-71-18;;1490;kg
Air;(unspecified);PFC-9-1-18;;1410;kg
Air;(unspecified);PFPMIE;;1910;kg
Air;(unspecified);Propane, 1,1,1,2,2,3-hexafluoro-, HFC-236cb;000677-56-5;254;kg
Air;(unspecified);Propane, 1,1,1,2,3,3-hexafluoro-, HFC-236ea;000431-63-0;282;kg
Air;(unspecified);Propane, 1,1,1,2,3,3,3-heptafluoro-, HFC-227ea;000431-89-0;682;kg
Air;(unspecified);Propane, 1,1,1,3,3-pentafluoro-, HFC-245fa;000460-73-1;182;kg
Air;(unspecified);Propane, 1,1,1,3,3,3-hexafluoro-, HCFC-236fa;000690-39-1;1590;kg
Air;(unspecified);Propane, 1,1,2,2,3-pentafluoro-, HFC-245ca;000679-86-7;152;kg
Air;(unspecified);Propane, 1,3-dichloro-1,1,2,2,3-pentafluoro-, HCFC-225cb;000507-55-1;112;kg
Air;(unspecified);Propane, 2-(difluoromethoxymethyl)-1,1,1,2,3,3,3-heptafluoro-;163702-08-7;86.9;kg
Air;(unspecified);Propane, 2-(ethoxydifluoromethyl)-1,1,1,2,3,3,3-heptafluoro-;163702-06-5;9.54;kg
Air;(unspecified);Propane, 3,3-dichloro-1,1,1,2,2-pentafluoro-, HCFC-225ca;000422-56-0;27.4;kg
Air;(unspecified);Propane, perfluoro-;000076-19-7;1740;kg
Air;(unspecified);Propane, perfluorocyclo-;;1800;kg
Air;(unspecified);Sevoflurane (HFE-347mmz1);28523-86-6;46.3;kg
Air;(unspecified);Sulfur hexafluoride;002551-62-4;4610;kg
Air;(unspecified);Sulfuryl fluoride;002699-79-8;836;kg
Air;(unspecified);Trifluoro(fluoromethoxy)methane;2261-01-0;161;kg
Air;(unspecified);Trifluoromethyl acetate;74123-20-9;0.53;kg
Air;(unspecified);Trifluoromethylformate;85358-65-2;126;kg
Air;(unspecified);Trifluoromethylsulfur pentafluoride;000373-80-8;3430;kg

Impact category
Global warming, long-term, ecosystem;PDF.m2.yr

Substances
Air;(unspecified);(E)-HFC-1225ye;5595-10-8;0.0181;kg
Air;(unspecified);(E)-HFC-1234ze;1645-83-6;0.0421;kg
Air;(unspecified);(Z)-HFC-1225ye;5528-43-8;0.0535;kg
Air;(unspecified);(Z)-HFC-1234ze;29118-25-0;0.0653;kg
Air;(unspecified);(Z)-HFC-1336;692-49-9;0.0321;kg
Air;(unspecified);1-ethoxy-1,1,2,2,3,3,3-heptafluoropropane;22052-86-4;0.842;kg
Air;(unspecified);1-ethoxy-1,1,2,3,3,3-hexafluoropropane;380-34-7;0.409;kg
Air;(unspecified);1-Propanol, 3,3,3-trifluoro-2,2-bis(trifluoro..., HFE-7100;014117-17-0;6.68;kg
Air;(unspecified);1,1'-oxybis[2-(difluoromethoxy)-1,1,2,2-tetrafluoroethane;205367-61-9;139;kg
Air;(unspecified);1,1-difluoroethyl-2,2,2-trifluoroacetate;1344118-13-;0.37;kg
Air;(unspecified);1,1-difluorothyl carbonofluoridate;1344118-11-;0.327;kg
Air;(unspecified);1,1,1,2,2,3,3-heptafluoro-3-(1,2,2,2-tetrafluoroethoxy)-propane;3330-15-2;617;kg
Air;(unspecified);1,1,1,3,3,3-Hexafluoropropan-2-ol;000920-66-1;2.75;kg
Air;(unspecified);1,1,1,3,3,3-hexafluoropropan-2-yl formate;856766-70-6;5.14;kg
Air;(unspecified);1,1,2-trifluoro-2-(trifluoromethoxy)-ethane;84011-06-3;22.3;kg
Air;(unspecified);1,1,2,2-tetrafluoro-1-(fluoromethoxy)ethane;37031-31-5;14.3;kg
Air;(unspecified);1,1,2,2-tetrafluoro-3-methoxy-propane;60598-17-6;0;kg
Air;(unspecified);1,1,3,3,4,4,6,6,7,7,9,9,10,10,12,12-hexadecafluoro-2,5,8,11-tetraoxadodecane;173350-37-3;127;kg
Air;(unspecified);1,1,3,3,4,4,6,6,7,7,9,9,10,10,12,12,13,13,15-eicosafluoro-2,5,8,11,14-pentaox*;173350-38-4;103;kg
Air;(unspecified);1,2,2,2-tetrafluoroethylformate;481631-19-0;7.35;kg
Air;(unspecified);2-chloro-1,1,2-trifluoro-1-methoxyethane;425-87-6;1.71;kg
Air;(unspecified);2-ethoxy-3,3,4,4,5-pentafluorotetrahydro-2,5-bis[1,2,2,2-tetrafluoro-1-(trifluo*;920979-28-8;0.726;kg
Air;(unspecified);2-fluoroethanol;371-62-0;0.0253;kg
Air;(unspecified);2,2-difluoroethanol;359-13-7;0;kg
Air;(unspecified);2,2,2-TRIFLUOROETHANOL;75898;0.34;kg
Air;(unspecified);2,2,2-trifluoroethyl 2,2,2-trifluoroacetate;407-38-5;0.156;kg
Air;(unspecified);2,2,2-trifluoroethylformate;32042-38-9;0.44;kg
Air;(unspecified);2,2,3,3-tetrafluoro-1-propanol;76-37-9;0.152;kg
Air;(unspecified);2,2,3,3,3-pentafluoropropan-1-ol;422-05-9;0.242;kg
Air;(unspecified);2,2,3,3,4,4,4-heptafluoro-1-butanol;375-01-9;0.196;kg
Air;(unspecified);2,2,3,3,4,4,4-heptafluorobutan-1-ol;375-01-9;0.515;kg
Air;(unspecified);2,2,3,3,4,4,5,5-octafluorocyclopentanol;16621-87-7;0.127;kg
Air;(unspecified);2,2,3,4,4,4-hexafluoro-1-butanol;382-31-0;0.194;kg
Air;(unspecified);3,3,3-trifluoropropan-1-ol;2240-88-2;0.0893;kg
Air;(unspecified);3,3,3-trifluoropropanal;460-40-2;0.00247;kg
Air;(unspecified);3,3,3-trifluoropropylformate;1344118-09-;0.294;kg
Air;(unspecified);3,3,4,4,5,5,6,6,6-nonafluorohex-1-ene;19430-93-4;0.0313;kg
Air;(unspecified);3,3,4,4,5,5,6,6,7,7,7-undecafluoroheptan-1-ol;185689-57-0;0;kg
Air;(unspecified);3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooct-1-ene;25291-17-2;0.0247;kg
Air;(unspecified);3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodec-1-ene;21652-58-4;0.0213;kg
Air;(unspecified);3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecan-1-ol;87017-97-8;0.043;kg
Air;(unspecified);3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-pentadecafluorononan-1-ol;755-02-2;0.0751;kg
Air;(unspecified);4,4,4-trifluorobutan-1-ol;461-18-7;0.00433;kg
Air;(unspecified);Butane, 1,1,1,2,2,3,3,4,4-nonafluoro-4-methoxy-;163702-07-6;7.67;kg
Air;(unspecified);Butane, 1,1,1,3,3-pentafluoro-, HFC-365mfc;000406-58-6;14;kg
Air;(unspecified);Butane, perfluoro-;000355-25-9;7990;kg
Air;(unspecified);Butane, perfluorocyclo-, PFC-318;000115-25-3;8420;kg
Air;(unspecified);Carbon dioxide;000124-38-9;0.628;kg
Air;(unspecified);Carbon dioxide, biogenic;000124-38-9;0;kg
Air;(unspecified);Carbon dioxide, fossil;000124-38-9;0.628;kg
Air;(unspecified);Carbon dioxide, land transformation;000124-38-9;0.628;kg
Air;(unspecified);Carbon monoxide;000630-08-0;0.986;kg
Air;(unspecified);Carbon monoxide, biogenic;000630-08-0;0;kg
Air;(unspecified);Chloroform;000067-66-3;0.221;kg
Air;(unspecified);Difluoro(fluoromethoxy)methane;461-63-2;9.26;kg
Air;(unspecified);Difluoro(methoxy)methane;359-15-9;2.12;kg
Air;(unspecified);Difluoromethyl 2,2,2-trifluoroacetate;2024-86-4;0.377;kg
Air;(unspecified);Dinitrogen monoxide;010024-97-2;53.7;kg
Air;(unspecified);E-1-Chloro-3,3,3-trifluoroprop-1-ene;;0;kg
Air;(unspecified);Ethane, 1-chloro-1,1-difluoro-, HCFC-142b;000075-68-3;42.6;kg
Air;(unspecified);Ethane, 1-chloro-2,2,2-trifluoro-(difluoro..., HCFE-235da2;026675-46-7;7.51;kg
Air;(unspecified);Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b;001717-00-6;13.7;kg
Air;(unspecified);Ethane, 1,1-difluoro-, HFC-152a;000075-37-6;2.03;kg
Air;(unspecified);Ethane, 1,1,1-trichloro-, HCFC-140;000071-55-6;2.69;kg
Air;(unspecified);Ethane, 1,1,1-trifluoro-, HFC-143a;000420-46-2;281;kg
Air;(unspecified);Ethane, 1,1,1,2-tetrafluoro-, HFC-134a;000811-97-2;24.3;kg
Air;(unspecified);Ethane, 1,1,1,2-tetrafluoro-2-bromo-, Halon 2401;000124-72-1;2.65;kg
Air;(unspecified);Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113;000076-13-1;763;kg
Air;(unspecified);Ethane, 1,1,2-trifluoro-, HFC-143;000430-66-0;5.2;kg
Air;(unspecified);Ethane, 1,1,2,2-tetrafluoro-, HFC-134;000359-35-3;19.1;kg
Air;(unspecified);Ethane, 1,2-dibromotetrafluoro-, Halon 2402;000124-73-2;33.8;kg
Air;(unspecified);Ethane, 1,2-dichloro-;000107-06-2;0.0296;kg
Air;(unspecified);Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114;000076-14-2;2770;kg
Air;(unspecified);Ethane, 1,2-difluoro-, HFC-152;000624-72-6;0.246;kg
Air;(unspecified);Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124;002837-89-0;8.7;kg
Air;(unspecified);Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123;000306-83-2;1.26;kg
Air;(unspecified);Ethane, chloropentafluoro-, CFC-115;000076-15-3;5790;kg
Air;(unspecified);Ethane, fluoro-, HFC-161;000353-36-6;0.127;kg
Air;(unspecified);Ethane, hexafluoro-, HFC-116;000076-16-4;10300;kg
Air;(unspecified);Ethane, pentafluoro-, HFC-125;000354-33-6;97.8;kg
Air;(unspecified);Ether, 1,1,1-trifluoromethyl methyl-, HFE-143a;000421-14-7;8.48;kg
Air;(unspecified);Ether, 1,1,2,2-Tetrafluoroethyl 2,2,2-tri..., HFE-347mcc3;000406-78-0;8.39;kg
Air;(unspecified);Ether, 1,1,2,2-Tetrafluoroethyl 2,2,2-tri..., HFE-347mcf2;000406-78-0;14.4;kg
